LabelName,DisplayName
/m/01qcyb,Kalaripayattu
/m/01qd72,Malus
/m/01qdbn,Bicycle pedal
/m/01qdq2,Smoking cessation
/m/01qdtc,Bluebonnet
/m/01qf18,Tahini
/m/01qf88,Gumbo
/m/01qfcj,Peanut butter
/m/01qfdq,Roux
/m/01qfl8,Fenugreek
/m/01qh13,Toyota land cruiser
/m/01qhp_,Racquet sport
/m/01qj63,Badger
/m/01qk4t,Conch (Shell)
/m/01qk7d,Educational software
/m/01qkbx,Professional
/m/01qkg,Calf (Cattle)
/m/01qkxh,Cynthia (subgenus)
/m/01qkzk,Vanessa atalanta
/m/01qlmc,Brush-footed butterfly
/m/01qls,Community
/m/01qls8,Arctic hare
/m/01qmr4,Saab 9-3
/m/01qn1p,English shepherd
/m/01qnhf,Aglais io
/m/01qnpw,Truffle
/m/01qnxs,Seaplane
/m/01qp5w,Volkswagen jetta
/m/01qp69,Dry suit
/m/01qpb2,Sazerac
/m/01qpbt,Bitters
/m/01qpj4,Small tortoiseshell
/m/01qpsq,Polecat
/m/01qq3s,Fajita
/m/01qqbj,Food storage
/m/01qr0m,Chicken fried steak
/m/01qr50,Mud
/m/01qrm,Nepeta
/m/01qrmb,Green-veined white
/m/01qrmr,Pieridae
/m/01qrt3,Pupa
/m/01qrvs,Brazil nut
/m/01qs2,Cumin
/m/01qs76,N-gage
/m/01qt6f,Sidecar (Drink)
/m/01qt74,Sidecar (Vehicle)
/m/01qt7l,Consolidated pby catalina
/m/01qt9r,Maraschino
/m/01qtdl,"Datsun 1500, 1600, 2000 roadster"
/m/01qvff,Tempeh
/m/01qw6w,Cutworms
/m/01qwn0,Kacapi
/m/01qwsw,Flat panel display
/m/01qx81,Gyokuro
/m/01qxvh,Romance novel
/m/01qy44,Sepak takraw
/m/01qyp,Caryophyllales
/m/01qzby,Seaside resort
/m/01qzzt,Grains of paradise
/m/01r07z,Blessed sacrament
/m/01r0_7,Roe
/m/01r0j5,Sunscreen
/m/01r1wt,Quince
/m/01r1z5,Asian food
/m/01r22b,Fried egg
/m/01r24t,Barbecue grill
/m/01r2fb,Inflatable
/m/01r2v1,Sukiyaki
/m/01r3kd,Girl scouts of the usa
/m/01r3xn,Shoal
/m/01r546,Earrings
/m/01r5gt,Podiatrist
/m/01r6kf,Linseed oil
/m/01r8g,Caving
/m/01r8w,Cave
/m/01r9p8,Balun
/m/01r9v,Computer program
/m/01r9wv,Impala
/m/01r_2c,Elvis impersonator
/m/01r_dp,Scrapple
/m/01r_pn,Race track
/m/01rb05,Mercury comet
/m/01rb6t,Chrysanths
/m/01rcl8,Domesticated turkey
/m/01rcy5,Bottlenose dolphin
/m/01rd5z,Aisle
/m/01rd7k,Wild turkey
/m/01rdr1,Spit
/m/01rfps,Pharmacy
/m/01rg3p,Easel
/m/01rh7y,Scale model
/m/01rhcg,Rite
/m/01rjb2,Mantis shrimp
/m/01rk86,Chili con carne
/m/01rk8n,Garlic press
/m/01rk9j,Gefilte fish
/m/01rkbr,Tie
/m/01rlnn,Hacienda
/m/01rn09,Bling-bling
/m/01rn4d,Korat
/m/01rn8t,Jujube (Plant)
/m/01rnrn,Liger
/m/01rpf,Cupid
/m/01rq37,Big mac
/m/01rqnz,Patchouli
/m/01rqtz,Optical disc drive
/m/01rr0k,Great black-backed gull
/m/01rrrx,Baguette
/m/01rs21,Sedge family
/m/01rs41,Private school
/m/01rs4w,Tutor
/m/01rsdb,Stream bed
/m/01rsmq,Black bellied Plover
/m/01rv4_,Citroën saxo
/m/01rvb6,Hidden camera
/m/01rvsq,Syrup
/m/01rvvg,Acorn squash
/m/01rw56,Coffee filter
/m/01rw97,Coffee percolator
/m/01rw_4,Sea kayak
/m/01rwk,Climbing
/m/01rwnk,Scallop
/m/01rwp0,Grilled mushroom
/m/01rx0d,Ford thunderbird
/m/01rx53,Wild carrot
/m/01rxf,Cinco de mayo
/m/01ry_j,Protea
/m/01rynr,Maple leaf
/m/01rzcn,Watercraft
/m/01rzm4,Bathyscaphe
/m/01rzs4,Right whale
/m/01s012,Top (Toy)
/m/01s02b,Dive computer
/m/01s08d,Croque-monsieur
/m/01s0g,Canada day
/m/01s0ps,Electric piano
/m/01s0vc,Zipper
/m/01s0yk,Willet
/m/01s105,Cabinetry
/m/01s16s,Citroën c2
/m/01s1_c,Coral fungus
/m/01s1m0,Greater yellowlegs
/m/01s1pz,Lesser Yellowlegs
/m/01s1y1,Jelly fungus
/m/01s283,Wolverine (Fictional Character)
/m/01s3jq,Nanny
/m/01s4b5,Neon sign
/m/01s4cc,Corn smut
/m/01s4l4,Festivus
/m/01s4v,Carabiner
/m/01s55n,Suitcase
/m/01s560,Collaboration
/m/01s56h,Slip-on shoe
/m/01s5v5,Honda cr-x
/m/01s6_4,Grampus
/m/01s6cj,Lip gloss
/m/01s6l_,Bulgur
/m/01s6w2,Heptathlon
/m/01s77c,Ribbon
/m/01s7fj,Shih tzu
/m/01s85q,Onyx
/m/01s8fx,News conference
/m/01s8j4,Annatto
/m/01s94z,Least Sandpiper
/m/01s9m1,Tall ship
/m/01s9wq,Refried beans
/m/01s_43,Barcode reader
/m/01s_83,Woven fabric
/m/01s_bn,Button
/m/01s_c3,Amc pacer
/m/01sbch,Stinkhorn mushroom
/m/01sbsm,Aquaman
/m/01sbt1,Parmigiano-reggiano
/m/01sbwk,Champignon mushroom
/m/01sc6y,Patterdale terrier
/m/01sdgj,Business card
/m/01sdr,Color
/m/01sdr3,Hubcap
/m/01sdsl,Corn poppy
/m/01sdv7,Vest
/m/01sf9c,Bowhead
/m/01sfb5,Underwater
/m/01sfdb,Legume
/m/01sfl,Clown
/m/01sfmq,Toyota matrix
/m/01sg7n,Holden commodore
/m/01sg9l,Nightclub
/m/01sgl,Cycling
/m/01sh8v,Lupin
/m/01sh9b,Rosa dumalis
/m/01sh9p,Rosa rugosa
/m/01shdw,Scaled reptile
/m/01shkg,Ch'arki
/m/01sjng,Racing video game
/m/01sjty,Honda integra
/m/01sjyq,Cessna 152
/m/01sk79,Spearfishing
/m/01sknl,Plymouth road runner
/m/01sl60,Shamisen
/m/01slj8,Lassi
/m/01sm1g,Wood block
/m/01sm_p,Magistrate
/m/01smb7,Plymouth superbird
/m/01sn4c,Kielbasa
/m/01snz9,Music workstation
/m/01sp1f,Boeing 787 dreamliner
/m/01sp53,California condor
/m/01sp5k,Andean condor
/m/01spzs,Still life
/m/01sq26,Dodge intrepid
/m/01sqnx,Byzantine architecture
/m/01srbg,White Pelican
/m/01srj,Comet
/m/01srtk,Guitar pick
/m/01ss0,Compost
/m/01ss2s,Ocean sunfish
/m/01ssh5,Shoulder (Body Part)
/m/01ssn0,Kit violin
/m/01st4f,Overhead projector
/m/01sv6,Capoeira
/m/01svq,Computer cluster
/m/01swbd,Lancia delta
/m/01swzs,American coot
/m/01sxnm,Infiniti
/m/01sy7,Coal
/m/01sy7q,Mascarpone
/m/01sywp,Aerobic exercise
/m/01syx2,Xo sauce
/m/01syxg,Jogging
/m/01szdf,Caper
/m/01szdy,Gherkin
/m/01szky,Climbing shoe
/m/01szt7,Macadamia
/m/01t032,Golden retriever
/m/01t10n,Morris marina
/m/01t15m,Waiting staff
/m/01t1v5,Tee ball
/m/01t2ln,Police officer
/m/01t2tr,White-beaked dolphin
/m/01t3_,Screen
/m/01t3vf,Sabretooth
/m/01t4h,Crystal
/m/01t4m0,Freestyle swimming
/m/01t5y0,Genipa americana
/m/01t751,Pregnancy test
/m/01t8by,Machinist
/m/01t93k,Harley quinn
/m/01t949,Penguin (Fictional Character)
/m/01t95g,Mr. freeze
/m/01t98f,Mid-autumn festival
/m/01t9mr,Saab 9000
/m/01t_7l,Flag Day (USA)
/m/01t_bx,Table saw
/m/01t_yc,Dormitory
