LabelName,DisplayName
/m/0100nhbf,Sprenger's tulip
/m/0104x9kv,Vinegret
/m/0105jzwx,Dabu-dabu
/m/0105ld7g,Pistachio ice cream
/m/0105lxy5,Woku
/m/0105n86x,Pastila
/m/0105ts35,Burasa
/m/0108_09c,Summer snowflake
/m/010dmf,Isle of man tt
/m/010jjr,Amusement park
/m/010l12,Roller coaster
/m/010lq47b,Witch hat
/m/010ls_cv,Sandwich Cookies
/m/010xc,Aspartame
/m/01127,Air conditioning
/m/0114n,Atari jaguar
/m/01154,Atari lynx
/m/01172_8x,Pencil skirt
/m/0117_25k,Saffron crocus
/m/0117wzjg,Zenvo ST
/m/0117z,Air show
/m/0118b5n4,May day
/m/0118ms9c,Reflex camera
/m/0118n_9r,Water bottle
/m/0118n_nl,Unleavened bread
/m/0118q29r,Ides of march
/m/01195jk4,Jean short
/m/0119x1zy,Bun (Food)
/m/0119x27p,Cocker spaniel
/m/011_6p,Kazoo
/m/011_dp,Membranophone
/m/011_f4,Chordophone
/m/011_g9,Wind instrument
/m/011_lb,Vespa
/m/011_my,Idiophone
/m/011_xr,Azalea
/m/011b3pkg,Giant freshwater stingray
/m/011b986k,Rockhopper penguin
/m/011bc8hg,Camomile
/m/011bfkzx,Beaglier
/m/011j2w,Shuriken
/m/011jbn,Gourd
/m/011jng,Fiber
/m/011jxn,Lasagne
/m/011k07,Tortoise
/m/011k_j,Timpani
/m/011l1,Afghan hound
/m/011l78,Team
/m/011l9w,Lard
/m/011lf0ff,Mardi Gras
/m/011lh,Azawakh
/m/011ljn,Velvet
/m/011lqk,Porter
/m/011lx,Acrylic paint
/m/011q345l,Madrean Alligator Lizard
/m/011q46kg,Container
/m/011s0,Advertising
/m/011v5tq3,Media player
/m/011vvm,Isthmus
/m/011x96,Groundhog day
/m/011xdj,Meringue
/m/011xn7,Laser diode
/m/011xyw,Peanut butter and jelly sandwich
/m/011xz6,Acura
/m/011y23,Stained glass
/m/011yvr,Plantation
/m/011zhg,Citroën sm
/m/012015,Stone tool
/m/012047,Narcissus
/m/01205h,Ferret
/m/012074,Magpie
/m/0120dh,Sea turtle
/m/0121d8,Historic house
/m/0121tl,Electronic instrument
/m/0121ww,Leprechaun
/m/01224j,Hearth
/m/01224x,Sparkling wine
/m/01226z,Football
/m/0122b5,Newsprint
/m/0123gb,Egret
/m/01240d,Tuber
/m/01244y,Salting
/m/01245r,Raclette
/m/0124h9,Poinsettia
/m/0125ct,Vacuum flask
/m/0125ny,Lake district
/m/0125vz,Tears
/m/0125zxmr,National sovereignty and children's day
/m/01261z_4,Cliff jumping
/m/0126gc,Reindeer
/m/012757,Fluorescent lamp
/m/0127_k,Spark plug
/m/0127jv,Beardtongue
/m/0127n5,Mussel
/m/01280g,Wildlife
/m/01295w,Galliformes
/m/0129f4,Chemical compound
/m/0129nn,Rook
/m/012b4l,Projectile
/m/012blf,Icelandic sheepdog
/m/012c3y,Succotash
/m/012c4n,Cucurbita
/m/012c9l,Domestic short-haired cat
